respondent_id,agency_name,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,action_taken_name,action_taken,applicant_ethnicity_name,applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_sex_name,applicant_sex,applicant_income_000s,hud_median_family_income_000s,tract_to_msamd_income,approval_status_name,income_class_name,,Action,Name,Reference
7505400005,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,115,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,30,91.5,99.6699982,,,,,,
38-3365241,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,110,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,35,55.8,143.940002,,,,,,
46-0972768,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,370,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,147,67.5,165.179993,,,,,,
68-0309242,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,362,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,10,83.9,113.209999,,,,,,
04-2992161,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,244,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,44,77.8,147.389999,,,,,,
26-0021318,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,128,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,34,66.2,65.9300003,,,,,,
20-8921389,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,319,Application denied by financial institution,3,Hispanic or Latino,1,White,5,Male,1,129,94.3,47.3899994,,,,,,
7687600009,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,172,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,112,53.5,169.240005,,,,,,
7442300004,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,171,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Female,2,68,70.8,89.75,,,,,,
26-4599244,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,156,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,58,63.8,69.6600037,,,,,,
41-1795868,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,100,Loan originated,1,Hispanic or Latino,1,White,5,Female,2,69,72.5,208.770004,,,,,,
26-4599244,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,190,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,42,69.2,82.4499969,,,,,,
7197000003,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,54,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,16,55.2,95.2399979,,,,,,
76-0629353,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,220,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,61,74.5,68.0500031,,,,,,
20-2746596,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,87,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,35,75.2,84.2300034,,,,,,
38-2699549,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,252,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,137,73.6,85.2900009,,,,,,
68-0309242,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,337,Application approved but not accepted,2,Not Hispanic or Latino,2,White,5,Male,1,295,66,123.910004,,,,,,
26-0595342,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,238,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,112,102.6,104.449997,,,,,,
23-2769131,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,344,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,147,73.4,150.330002,,,,,,
26-4599244,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,158,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,69,81.4,107.43,,,,,,
27-0222046,Department of Housing and Urban Development,FSA/RHS-guaranteed,4,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,109,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,52,60.4,110.910004,,,,,,
20-8745846,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,188,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,39,68.4,118.910004,,,,,,
35-2195549,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,100,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,257,58.4,71.3600006,,,,,,
73-1577221,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,302,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,65,61.9,141.479996,,,,,,
2317700005,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,221,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,99,72.5,189.100006,,,,,,
14-1667104,Department of Housing and Urban Development,Conventional,1,Manufactured housing,2,Home purchase,1,Owner-occupied as a principal dwelling,1,25,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,80,99.8,71.7799988,,,,,,
51-0488301,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,295,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,79,75,140.369995,,,,,,
77-0605392,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,238,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,104,48.5,110.029999,,,,,,
20-8544905,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,275,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,57,77.5,97.7699966,,,,,,
7810600004,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,175,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,168,99.8,158.779999,,,,,,
42-1130287,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,223,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,43,82.2,104.900002,,,,,,
7056000000,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,250,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,93,69.1,82.4499969,,,,,,
54-2070914,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,122,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,39,68.5,103.809998,,,,,,
20-3702275,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,202,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Female,2,105,77.5,53.9500008,,,,,,
1461400001,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,207,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,53,50.7,99.7900009,,,,,,
26-4599244,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,146,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,70,78.2,105.43,,,,,,
7162800002,Department of Housing and Urban Development,Conventional,1,Manufactured housing,2,Home purchase,1,Owner-occupied as a principal dwelling,1,81,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Female,2,21,47.9,110.370003,,,,,,
77-0605392,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,215,Application denied by financial institution,3,Hispanic or Latino,1,White,5,Male,1,51,99.8,159.110001,,,,,,
20-1792214,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,231,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Male,1,59,99.8,40.0200005,,,,,,
27-4023565,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,229,Loan originated,1,Hispanic or Latino,1,Black or African American,3,Male,1,,54.2,104.459999,,,,,,
91-1441009,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,247,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,71,74.5,135.740005,,,,,,
7140500002,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,299,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,115,73.6,142.330002,,,,,,
26-4599244,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,84,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Female,2,37,63.3,50.6500015,,,,,,
38-3564305,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,109,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,,57.9,210.449997,,,,,,
62-1532940,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,409,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,165,80.2,135.149994,,,,,,
38-2750395,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,394,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Male,1,95,64.3,83.5800018,,,,,,
41-1795868,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,216,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,84,59.8,138.229996,,,,,,
93-1248952,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,188,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,54,59,152.619995,,,,,,
3027509990,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,74,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Female,2,54,52,89.4800034,,,,,,
